0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.46241027,0.20230322,0.13350588,-0.045487046,0.36441574,-0.2551374,-0.3586403,0.022982288,-0.07568796,0.29038227,0.18825777,-0.20449135,-0.57438916,0.19348532,-0.23476584,-0.20680498,-0.067889735,-0.45262,-0.13486765,0.40095568,0.10526516,-0.32502258,-0.17340961,-0.12559626,-0.1035085,-0.361166,-0.34704497,0.17457344,-0.02623159,-0.050630696,-0.43777263,-0.25196025,-0.26857495,-0.25121197,-0.34836447,0.03100569,-0.033674255,-0.47591835,-0.0880742,0.17663673,0.08865783,-0.30203527,-0.19538082,-0.09897382,-0.23868497,0.045542892,0.2275659,0.08650946,-0.24186948,0.17027186,-0.3339814,0.24574108,0.026275806,0.27237126,0.18746957,0.5631557,0.09218618,0.027448442,-0.18771568,0.20935163,0.5296637,0.3178572,-0.07428914,0.23983254
0.5004069,0.21838534,0.14514881,-0.04988906,0.3945164,-0.27676567,-0.3875636,0.025494015,-0.08180126,0.31421962,0.20400287,-0.22081825,-0.62120074,0.20922782,-0.25419733,-0.22303405,-0.07254912,-0.4899066,-0.14581361,0.4332378,0.11495441,-0.35153458,-0.18741482,-0.13603191,-0.1127096,-0.3907631,-0.37608978,0.18998693,-0.028606279,-0.055523343,-0.47309852,-0.27324584,-0.29039454,-0.27191553,-0.376404,0.03414713,-0.03636167,-0.5148778,-0.09577946,0.19127202,0.096570976,-0.32756364,-0.21246116,-0.10740986,-0.25748503,0.049496334,0.24683104,0.09265716,-0.26228848,0.18488042,-0.36155656,0.26576918,0.027954936,0.29542443,0.20339859,0.60921127,0.098779425,0.030044315,-0.20401517,0.22597302,0.57263833,0.34457052,-0.08021015,0.2590738
0.41477317,0.18158738,0.11959658,-0.040647287,0.3268378,-0.22869986,-0.32181984,0.020470459,-0.06791518,0.26047277,0.16879982,-0.18353505,-0.5153055,0.17358875,-0.21054798,-0.18567696,-0.061108485,-0.40596965,-0.12100525,0.3598034,0.094180286,-0.29158434,-0.15560153,-0.11263075,-0.0926842,-0.3239776,-0.31117064,0.15634173,-0.023478508,-0.04524532,-0.39282325,-0.22586891,-0.24096432,-0.22531816,-0.3126118,0.027674139,-0.030223588,-0.4269236,-0.078892566,0.15841183,0.079379044,-0.27075562,-0.17501551,-0.08870744,-0.21428397,0.04080225,0.20399132,0.077819645,-0.21682625,0.1525878,-0.2995445,0.2204631,0.02367995,0.24415623,0.16803527,0.50519073,0.08291642,0.02454196,-0.168175,0.1879189,0.47522512,0.28497422,-0.06667839,0.21523298
0.44847068,0.1958885,0.12987421,-0.04450388,0.35352156,-0.24783365,-0.3475097,0.022653548,-0.07334437,0.28161472,0.18274379,-0.1980486,-0.5568481,0.18756126,-0.22777085,-0.2001243,-0.06530624,-0.43903068,-0.13072243,0.38848034,0.10269911,-0.31511053,-0.16803956,-0.121877454,-0.10079457,-0.35023168,-0.33689144,0.16993505,-0.025568873,-0.049532168,-0.4241984,-0.24470468,-0.26033294,-0.24367489,-0.3375206,0.030417802,-0.032612607,-0.4614856,-0.085692614,0.17138256,0.08635207,-0.29334491,-0.19009015,-0.096167356,-0.23101485,0.04429333,0.22103637,0.083340324,-0.2348962,0.16549948,-0.32399026,0.2382369,0.02520333,0.26455313,0.18212457,0.5460509,0.08883368,0.02681985,-0.18256786,0.20270114,0.5133764,0.30862263,-0.07194253,0.23233044
0.44494006,0.19433619,0.1288644,-0.044165976,0.35074145,-0.24589503,-0.34476364,0.022486905,-0.072764985,0.27939728,0.18131028,-0.19648051,-0.55245715,0.18608172,-0.22598037,-0.1985345,-0.06477485,-0.43557617,-0.12969077,0.3854096,0.10191013,-0.31262615,-0.1667121,-0.12092013,-0.100014135,-0.34747294,-0.33424923,0.16861726,-0.025371702,-0.04915596,-0.42084667,-0.24278913,-0.2582788,-0.24175769,-0.33485246,0.030189479,-0.03235437,-0.45784977,-0.08502678,0.17003563,0.08568406,-0.2910489,-0.18861292,-0.095415995,-0.22918095,0.043948583,0.21930687,0.08266619,-0.2330572,0.16420817,-0.3214421,0.23635827,0.024995916,0.262483,0.18070064,0.5417479,0.08811592,0.026615093,-0.18114701,0.20109445,0.50932455,0.30620414,-0.07137273,0.2304927
0.46373042,0.20284155,0.13393581,-0.04566507,0.36546755,-0.2559139,-0.3596245,0.023093086,-0.07589637,0.29120958,0.18881527,-0.20504062,-0.5760009,0.19402634,-0.23544629,-0.20733997,-0.06801693,-0.45391896,-0.13524282,0.4020522,0.10564105,-0.32593647,-0.173887,-0.1259632,-0.103854455,-0.36219132,-0.34807405,0.17514928,-0.026322363,-0.050828323,-0.43897566,-0.25272176,-0.26932368,-0.25193357,-0.3493165,0.03113725,-0.03376462,-0.47726634,-0.088359594,0.17714982,0.08895646,-0.30294904,-0.196013,-0.099278376,-0.2393075,0.04568822,0.22825664,0.086686775,-0.24259944,0.17080273,-0.33494446,0.2464307,0.02631602,0.27319753,0.1880429,0.5647476,0.0923782,0.027551485,-0.18831505,0.20990722,0.53113616,0.31880778,-0.07448795,0.24048348
0.44380355,0.19407797,0.12823923,-0.043760847,0.34977663,-0.24497497,-0.34412336,0.022155209,-0.072625756,0.27869394,0.18072578,-0.19618823,-0.5512159,0.18567516,-0.22534129,-0.19836362,-0.06501386,-0.434422,-0.12941942,0.3847176,0.10119239,-0.31191358,-0.1663936,-0.120560504,-0.09945253,-0.34662062,-0.33316314,0.16771632,-0.02521043,-0.04870817,-0.420056,-0.24191289,-0.25772876,-0.24111313,-0.3342549,0.029851127,-0.03230676,-0.4567449,-0.0846036,0.16954811,0.08518882,-0.28999305,-0.18767974,-0.09503879,-0.22895324,0.043743413,0.21849766,0.082877815,-0.23222229,0.16351709,-0.32056308,0.23582692,0.025143262,0.26151678,0.18000828,0.54046077,0.08832284,0.026397314,-0.18029939,0.20083652,0.50826484,0.3051603,-0.071271114,0.23010893
0.46564695,0.20359643,0.13459301,-0.045956213,0.36700195,-0.25707382,-0.36102653,0.023284614,-0.076193675,0.2924094,0.18963806,-0.20581457,-0.5783219,0.19480409,-0.236441,-0.208079,-0.068156295,-0.4558096,-0.13578075,0.40361124,0.106237896,-0.32725328,-0.17456801,-0.12650155,-0.10439094,-0.36367574,-0.34959394,0.17603788,-0.02646495,-0.05115128,-0.44069016,-0.25385588,-0.2703983,-0.25298426,-0.35066986,0.03135746,-0.033891883,-0.47921613,-0.08879692,0.17790057,0.08942093,-0.30431044,-0.1969812,-0.099735446,-0.24017118,0.045909595,0.22928718,0.086896874,-0.24368595,0.17160377,-0.336349,0.24742374,0.026350778,0.27443022,0.18890083,0.56704766,0.092608616,0.02771783,-0.18922813,0.21068512,0.5332465,0.32021707,-0.07476751,0.24140546
0.5036369,0.2204295,0.14529715,-0.049432304,0.3968796,-0.27777436,-0.39070573,0.024927938,-0.08245355,0.3162754,0.20499635,-0.22280195,-0.6256633,0.21076152,-0.2556733,-0.22536956,-0.07409493,-0.49295795,-0.14691448,0.43681338,0.11447776,-0.35403267,-0.1889105,-0.13677476,-0.11262154,-0.39337933,-0.37789854,0.1899604,-0.028533932,-0.05502327,-0.47690985,-0.27432746,-0.29256138,-0.27359882,-0.37952027,0.03367157,-0.03668971,-0.51837355,-0.0958489,0.19236492,0.09645803,-0.32884574,-0.21263002,-0.107747614,-0.26009995,0.049568295,0.24776086,0.09438161,-0.26334321,0.18535022,-0.36373597,0.2676776,0.028698035,0.29654324,0.20409659,0.61340076,0.10056793,0.02983918,-0.2043066,0.22811294,0.57697725,0.34609732,-0.080942884,0.26129225
0.45619377,0.19996253,0.13124008,-0.04441037,0.35940725,-0.25124285,-0.3542015,0.022236913,-0.07474468,0.28649497,0.18553376,-0.2020758,-0.56693774,0.19099358,-0.23151134,-0.20455992,-0.06762067,-0.4464689,-0.13314994,0.39603084,0.1031221,-0.32079005,-0.17124917,-0.123827025,-0.10162984,-0.35636678,-0.34200993,0.17147824,-0.025725437,-0.049437277,-0.4323399,-0.24816562,-0.26513907,-0.24779187,-0.34409136,0.030173153,-0.03327731,-0.46962318,-0.08656237,0.17417742,0.087026164,-0.29747778,-0.19203593,-0.0974309,-0.23604542,0.044782788,0.22411036,0.08601925,-0.23823659,0.1675506,-0.32939926,0.24255265,0.026258638,0.26823887,0.1845821,0.5557385,0.09163434,0.02684107,-0.18457967,0.20694418,0.522927,0.3131676,-0.07341887,0.23693456
0.4953492,0.21635246,0.14346518,-0.04917091,0.3904786,-0.27375472,-0.3838225,0.025035646,-0.081008665,0.31105137,0.2018522,-0.21873978,-0.61504686,0.20716347,-0.25158292,-0.22102593,-0.07211186,-0.48492464,-0.14438374,0.42907307,0.113457836,-0.34804454,-0.1855992,-0.13461989,-0.111346394,-0.38683954,-0.3721186,0.18772253,-0.028246561,-0.05472636,-0.46852505,-0.2702968,-0.28753987,-0.26914757,-0.3727883,0.03361083,-0.036019802,-0.5097212,-0.09466067,0.1892999,0.09539269,-0.32402438,-0.20998353,-0.10622659,-0.25514442,0.048928086,0.24415411,0.09203009,-0.25946218,0.18281311,-0.35785997,0.26313606,0.027826957,0.29222208,0.20117399,0.6031247,0.098097205,0.029631035,-0.20167147,0.2238763,0.5670271,0.34089643,-0.079458505,0.2566054
0.47279122,0.20670103,0.13668182,-0.046684768,0.37263826,-0.26104152,-0.36654636,0.023663882,-0.077358946,0.29689497,0.1925574,-0.2089555,-0.58718127,0.19778739,-0.24007368,-0.21124452,-0.06916953,-0.46280634,-0.1378592,0.4097803,0.10790461,-0.33226737,-0.17723773,-0.12844649,-0.106017135,-0.36925274,-0.3549764,0.17877653,-0.026878743,-0.051961966,-0.44742882,-0.2577713,-0.27453813,-0.2568679,-0.35602936,0.03185954,-0.034409065,-0.48656338,-0.09017587,0.18063432,0.09081509,-0.30900446,-0.20003968,-0.10127635,-0.24382736,0.046621434,0.23282507,0.088196196,-0.247444,0.17425844,-0.34151417,0.2512141,0.026738118,0.27866456,0.19181763,0.57574004,0.093994804,0.028155122,-0.19216233,0.21389705,0.5414088,0.325151,-0.07590818,0.24509285
0.46066248,0.20171553,0.13278137,-0.04509794,0.3629873,-0.25395617,-0.35746333,0.022691669,-0.075436525,0.2892924,0.18745601,-0.20387417,-0.5723445,0.19280508,-0.23383252,-0.20627312,-0.06793363,-0.4508783,-0.13440245,0.39965746,0.10452745,-0.32385805,-0.1728339,-0.12508383,-0.10288983,-0.3598271,-0.34556073,0.17356423,-0.02606077,-0.050199933,-0.43632928,-0.25081772,-0.26764143,-0.2502425,-0.34723923,0.03069441,-0.033573005,-0.47416753,-0.087588266,0.17592956,0.0881174,-0.3006616,-0.19430697,-0.09850057,-0.23804863,0.045301728,0.22652075,0.08649657,-0.24077718,0.1694265,-0.332676,0.24486603,0.026333395,0.27112195,0.18658952,0.5610989,0.09215871,0.027233409,-0.18672025,0.20875037,0.527841,0.31646138,-0.07406833,0.23907834
0.47920004,0.20966299,0.1383357,-0.047121197,0.37764344,-0.26438388,-0.37167665,0.023800386,-0.0784389,0.30092645,0.19508603,-0.21192877,-0.595255,0.20051469,-0.24328639,-0.21433401,-0.07037892,-0.46905196,-0.13976821,0.41553164,0.10905995,-0.33682916,-0.17971241,-0.13015354,-0.107248574,-0.37428185,-0.35963207,0.18088402,-0.027178278,-0.052449826,-0.45368493,-0.26109347,-0.27833337,-0.26033172,-0.36102876,0.032115884,-0.034899034,-0.49320242,-0.091259815,0.18304715,0.09186044,-0.31298336,-0.20244806,-0.10255953,-0.24737287,0.047190987,0.23581383,0.089675784,-0.25063726,0.17643812,-0.34610456,0.2546681,0.027242472,0.2822432,0.19426273,0.5836094,0.09555921,0.028436137,-0.19450855,0.21696837,0.54891,0.32938278,-0.076991364,0.24855293
0.4872133,0.21303532,0.14081505,-0.048073195,0.383997,-0.26896873,-0.37775692,0.02435228,-0.079724416,0.30595273,0.19841641,-0.21535508,-0.6051135,0.20382915,-0.24738939,-0.21772945,-0.07132884,-0.47691873,-0.1420718,0.422316,0.11114036,-0.3424134,-0.18265733,-0.13235848,-0.10921378,-0.38052082,-0.36577633,0.18417266,-0.02768689,-0.053507708,-0.4611119,-0.26560318,-0.28292608,-0.2647002,-0.3669213,0.032799527,-0.03546296,-0.50141346,-0.09290147,0.18613797,0.09355163,-0.3183924,-0.20608665,-0.10434941,-0.2513087,0.048032254,0.2398969,0.09093812,-0.25496292,0.17954093,-0.35192472,0.258886,0.02757951,0.28712893,0.19764072,0.5933143,0.09691473,0.028995702,-0.19797714,0.22045302,0.55795354,0.33503762,-0.07823354,0.25259417
0.5068254,0.22170475,0.14636649,-0.049892895,0.399427,-0.27968046,-0.39305785,0.025224261,-0.08295202,0.31827253,0.20635541,-0.22410665,-0.62953854,0.21206108,-0.2573232,-0.22662653,-0.07435974,-0.49609992,-0.14781433,0.4394312,0.115433544,-0.3562306,-0.19005233,-0.13766631,-0.113489136,-0.395852,-0.38040838,0.19140051,-0.0287633,-0.05553437,-0.47978556,-0.27619356,-0.29435816,-0.2753446,-0.38179287,0.03401668,-0.036904298,-0.5216226,-0.09655976,0.19360964,0.09720828,-0.33108553,-0.21420418,-0.108497165,-0.26156604,0.049929038,0.24945526,0.094765626,-0.26513147,0.18666086,-0.36606807,0.26933566,0.028773062,0.29857004,0.20550533,0.61723536,0.10098644,0.030103743,-0.20579447,0.22942801,0.5805083,0.3484207,-0.081414565,0.26284295
0.44020814,0.19241373,0.1273146,-0.043519158,0.34696957,-0.2431031,-0.3412428,0.02208159,-0.07201938,0.2764322,0.17930852,-0.19451794,-0.5466848,0.18414442,-0.22353958,-0.19662681,-0.06433103,-0.43091872,-0.12834781,0.38148794,0.10054918,-0.3093534,-0.16500412,-0.11960341,-0.098765016,-0.3437989,-0.33055374,0.16653916,-0.025043428,-0.048437957,-0.41654322,-0.24005195,-0.25559852,-0.23917025,-0.33144748,0.029710136,-0.03203151,-0.45301983,-0.08399773,0.16819507,0.084605366,-0.2877643,-0.18633357,-0.09432037,-0.22696033,0.0434249,0.21682368,0.08204319,-0.23043345,0.16229723,-0.31798849,0.23388849,0.024858039,0.25951234,0.17863908,0.536045,0.08744056,0.026241286,-0.17898734,0.19911075,0.5040541,0.30278903,-0.07066257,0.22816561
0.50376225,0.22045289,0.14537247,-0.04948327,0.39698756,-0.27788213,-0.3907714,0.024970405,-0.08246793,0.31635284,0.20506342,-0.2228297,-0.6257968,0.21080495,-0.2557451,-0.22538126,-0.07405992,-0.49308628,-0.14694315,0.43688357,0.11456677,-0.35410953,-0.18894336,-0.13681553,-0.11269005,-0.39347264,-0.3780234,0.19006993,-0.028553791,-0.055079583,-0.47699097,-0.27442965,-0.2926198,-0.27367052,-0.37958074,0.033714496,-0.036694225,-0.51849407,-0.09590001,0.19241984,0.0965186,-0.3289689,-0.21274263,-0.10779209,-0.2601174,0.049592923,0.24785554,0.094349205,-0.2634405,0.18543231,-0.3638342,0.26773468,0.028677259,0.29665625,0.20417798,0.6135407,0.10053586,0.029866416,-0.20440839,0.22813594,0.577089,0.3462182,-0.08095237,0.2613302
0.56326956,0.2467332,0.16224754,-0.055035066,0.4438129,-0.31041405,-0.4371728,0.027644742,-0.09225634,0.35373268,0.22916481,-0.24936207,-0.6998899,0.23577546,-0.28589314,-0.25234213,-0.0832143,-0.5512907,-0.16436109,0.4887843,0.12764083,-0.39602527,-0.21137016,-0.15292603,-0.12569433,-0.43998736,-0.42244464,0.21204998,-0.031829886,-0.061262414,-0.53362143,-0.30658987,-0.32729587,-0.305971,-0.42467773,0.037434798,-0.041063916,-0.57980645,-0.107021466,0.21509615,0.107642464,-0.36751512,-0.23741996,-0.12039117,-0.29120317,0.055357847,0.2768837,0.10591871,-0.29431897,0.20706399,-0.40675423,0.29943374,0.032276798,0.33140197,0.22806494,0.68611264,0.112845436,0.033244025,-0.22816785,0.25534147,0.6455002,0.3868527,-0.09059594,0.29240587
0.44510287,0.19458587,0.12868965,-0.043962996,0.35081813,-0.24576616,-0.34507003,0.022289537,-0.072826564,0.27950728,0.18128562,-0.19670953,-0.5527867,0.1862014,-0.22601666,-0.19885921,-0.06510176,-0.4357044,-0.12978315,0.38576987,0.101604514,-0.31280494,-0.16685356,-0.120926335,-0.09982124,-0.34762645,-0.33419737,0.16832648,-0.02530867,-0.04893238,-0.4212138,-0.24268605,-0.25845554,-0.24182592,-0.33516824,0.030004684,-0.032392476,-0.45806578,-0.08490348,0.17005794,0.08550823,-0.29092124,-0.18834357,-0.09535084,-0.22953296,0.043895014,0.21920048,0.08301338,-0.23296285,0.16406463,-0.32151628,0.23649903,0.025163382,0.26235735,0.18059374,0.54201853,0.08847202,0.026512543,-0.18092476,0.20135975,0.5096917,0.30611992,-0.07145934,0.23073071
0.50103104,0.21912496,0.14474922,-0.049377874,0.3948735,-0.27653822,-0.38851857,0.024987841,-0.081994824,0.3146319,0.20401919,-0.2215048,-0.622309,0.20962363,-0.254393,-0.22397186,-0.07343301,-0.49043605,-0.14611307,0.43435195,0.114200495,-0.35214174,-0.18785915,-0.13610199,-0.112249665,-0.3913197,-0.37610334,0.18930143,-0.028452728,-0.054960515,-0.4742464,-0.27308443,-0.29097208,-0.2722018,-0.3773791,0.033677272,-0.036475748,-0.51564693,-0.09549483,0.19140619,0.096149296,-0.32735944,-0.21184078,-0.10728206,-0.2585078,0.04937582,0.2466505,0.09360209,-0.2621457,0.18457827,-0.36189386,0.26624268,0.028404096,0.29521263,0.20319958,0.61016047,0.099750064,0.029787952,-0.20351458,0.22675656,0.57382584,0.3444869,-0.08046848,0.2597991
0.48237923,0.21108738,0.1392119,-0.047392745,0.38013902,-0.26609683,-0.37417614,0.023919763,-0.078965865,0.3029243,0.1963633,-0.21336426,-0.5992279,0.20185462,-0.24489169,-0.21580315,-0.07090265,-0.47215778,-0.14070389,0.41832933,0.10971925,-0.33907577,-0.18091972,-0.13100988,-0.10791708,-0.37676978,-0.36198545,0.18201797,-0.027345033,-0.052752525,-0.45673466,-0.26278964,-0.28019533,-0.26205504,-0.36346003,0.03229226,-0.035135485,-0.49648347,-0.09183633,0.18425404,0.092431046,-0.31501585,-0.20372772,-0.10322117,-0.24906422,0.04749101,0.23734328,0.09033012,-0.25226638,0.1775705,-0.34839258,0.25636777,0.027452866,0.2840741,0.19551906,0.5874948,0.09625385,0.028603744,-0.19574493,0.21844369,0.55258536,0.3315311,-0.077513464,0.25023067
0.5606107,0.24517046,0.16197638,-0.05526382,0.44183296,-0.3094367,-0.43470734,0.02797258,-0.091742925,0.35204563,0.228286,-0.24783473,-0.6963023,0.23454756,-0.28464705,-0.25058904,-0.08214559,-0.548758,-0.16348508,0.4859884,0.1278028,-0.3940123,-0.21019311,-0.15228899,-0.12561262,-0.43785146,-0.42083862,0.21183491,-0.031840853,-0.061511762,-0.53062737,-0.3055705,-0.3255675,-0.30457178,-0.42224234,0.03769467,-0.040811542,-0.5769616,-0.10686055,0.21416977,0.10759623,-0.3663024,-0.23705356,-0.12004591,-0.2892308,0.055251833,0.27599278,0.104712196,-0.29333016,0.20654045,-0.40493098,0.29789925,0.0317715,0.33033207,0.22737414,0.6827126,0.11159078,0.033337448,-0.22773412,0.25370878,0.6420502,0.38546392,-0.09003342,0.29068297
0.49182048,0.21530625,0.14182802,-0.04821309,0.38755405,-0.27119786,-0.38158786,0.024287311,-0.08052852,0.30885708,0.20016201,-0.2176172,-0.6110186,0.20583063,-0.24966212,-0.2201504,-0.07243876,-0.48138386,-0.14347978,0.42662445,0.11169889,-0.34574395,-0.18450014,-0.13355547,-0.10991697,-0.38415715,-0.36898512,0.18540797,-0.027844852,-0.053666808,-0.46577847,-0.26783916,-0.2857196,-0.2671742,-0.37066847,0.03282845,-0.035836022,-0.50622463,-0.09355821,0.18784083,0.09413871,-0.32106686,-0.20754956,-0.10519253,-0.25407025,0.048386436,0.24189731,0.09225322,-0.25711596,0.18094632,-0.3551903,0.26141205,0.02806767,0.28952557,0.19926117,0.59902877,0.09829627,0.02910863,-0.19943489,0.22281301,0.56348944,0.33792406,-0.07906022,0.25520352
0.47378218,0.20750885,0.13650267,-0.046322796,0.3733111,-0.26112932,-0.3676928,0.023282079,-0.07759447,0.2975335,0.19277006,-0.20972314,-0.58867913,0.19831009,-0.2404795,-0.21221623,-0.06995073,-0.46371087,-0.13824241,0.41109934,0.10741121,-0.33309898,-0.17777805,-0.12863587,-0.1057578,-0.37008214,-0.35535496,0.17841154,-0.026783334,-0.051563997,-0.4488138,-0.25790882,-0.27528617,-0.25736386,-0.35718107,0.03151538,-0.03453629,-0.48768494,-0.09004085,0.18092915,0.09057069,-0.30916083,-0.1997489,-0.10127869,-0.24490106,0.046572994,0.23292135,0.08904609,-0.24758571,0.17419644,-0.34213877,0.2518545,0.027126381,0.27878326,0.19185661,0.5770986,0.09487134,0.027978506,-0.19195963,0.21474765,0.5429229,0.32542086,-0.07619422,0.245929
0.46552822,0.20380203,0.13423872,-0.04562846,0.36683416,-0.25669265,-0.36119452,0.022982178,-0.07622471,0.29234624,0.18945856,-0.20598873,-0.5783583,0.19482884,-0.2363139,-0.2083896,-0.06857623,-0.4556484,-0.13581096,0.40382475,0.10571629,-0.32726294,-0.1746396,-0.12641443,-0.10403335,-0.36362132,-0.3492538,0.17548466,-0.026353918,-0.05078989,-0.44088528,-0.25351447,-0.270448,-0.25289065,-0.3508592,0.031067038,-0.03392113,-0.4791639,-0.08855159,0.1777977,0.08909935,-0.30389524,-0.19644305,-0.09956574,-0.24049675,0.045797456,0.22895955,0.08733186,-0.24336484,0.17126642,-0.3362007,0.24743904,0.026572404,0.27404052,0.1886032,0.5670077,0.09305209,0.02754882,-0.18876384,0.21090792,0.5333716,0.31985253,-0.0748357,0.24156563
0.51438326,0.2252635,0.14823516,-0.0503268,0.4053104,-0.28354126,-0.39917418,0.025309473,-0.08423847,0.3230297,0.20930386,-0.22767092,-0.6391067,0.21529636,-0.26109484,-0.23036279,-0.07589769,-0.5034537,-0.15008217,0.44629437,0.11666964,-0.36163405,-0.19300026,-0.13966537,-0.11485676,-0.40179244,-0.38583466,0.19375587,-0.029089889,-0.056020673,-0.48724183,-0.28004053,-0.29886407,-0.279422,-0.38775963,0.03424681,-0.037491787,-0.5294698,-0.097781144,0.19644031,0.09836468,-0.33569115,-0.21691956,-0.109973505,-0.26584598,0.050575014,0.25291097,0.096627295,-0.26883093,0.18915622,-0.3714654,0.27342886,0.029426184,0.30270857,0.20832498,0.62654215,0.102950685,0.030393751,-0.20845494,0.23312056,0.5894208,0.35333878,-0.08271426,0.26698002
0.46716902,0.20455639,0.134667,-0.045744985,0.3681165,-0.25755313,-0.36250386,0.023021627,-0.07650041,0.29337806,0.19010788,-0.20674652,-0.58042246,0.19552591,-0.23713738,-0.20917498,-0.06887919,-0.4572481,-0.1362987,0.40529224,0.10601959,-0.32842928,-0.17527138,-0.12685226,-0.10435366,-0.36490813,-0.35044956,0.17603189,-0.026432185,-0.05092006,-0.44248238,-0.2543691,-0.27141786,-0.2537779,-0.35213488,0.03113695,-0.034045994,-0.4808624,-0.08883248,0.17841627,0.08937151,-0.30491897,-0.19706699,-0.099896416,-0.24139853,0.045944773,0.2297288,0.08770371,-0.24418627,0.17182888,-0.3373768,0.24832204,0.02669805,0.27496153,0.18923295,0.5690206,0.09344549,0.027623221,-0.18937077,0.21169001,0.5352879,0.32094008,-0.0751117,0.24244809
0.41709194,0.18300763,0.11976168,-0.040377304,0.32854792,-0.22948177,-0.32402793,0.020118417,-0.0683742,0.26194656,0.16953702,-0.18491763,-0.51847535,0.17467616,-0.2116198,-0.18728697,-0.06213808,-0.40816832,-0.12178366,0.36231235,0.093928725,-0.29336065,-0.156654,-0.113174066,-0.09268161,-0.32584873,-0.31251514,0.15641592,-0.023445679,-0.044950172,-0.39550295,-0.22669612,-0.24249816,-0.22653197,-0.31479794,0.0273845,-0.030452142,-0.42942026,-0.07898319,0.15920687,0.0793527,-0.27173793,-0.17522614,-0.08897636,-0.21609032,0.040872306,0.20470819,0.07897384,-0.21763086,0.15297884,-0.30112052,0.22181877,0.024171574,0.24501793,0.16858213,0.5081792,0.084114775,0.02442437,-0.16846047,0.18940444,0.4782922,0.2861221,-0.06718842,0.21678498
0.52012116,0.22785036,0.14979668,-0.050797295,0.4098102,-0.28661343,-0.40370178,0.025506515,-0.08519268,0.32663625,0.21160093,-0.23027578,-0.6462886,0.21771938,-0.26398805,-0.23303704,-0.0768701,-0.50905675,-0.15177497,0.4513637,0.11782885,-0.3656948,-0.19518656,-0.14120758,-0.11604279,-0.4062854,-0.39006644,0.19577101,-0.029384393,-0.056545384,-0.49276552,-0.2830848,-0.30223203,-0.2825305,-0.39216524,0.0345476,-0.0379209,-0.53539616,-0.09880782,0.19861506,0.09937599,-0.33933878,-0.21919891,-0.111158766,-0.26892266,0.05111029,0.25565472,0.09783664,-0.27175522,0.19118182,-0.3755911,0.2765015,0.029820105,0.30599332,0.2105771,0.63356143,0.10423342,0.030686207,-0.21066059,0.23580056,0.5960707,0.3571989,-0.08366202,0.27002192
0.48639056,0.21257216,0.14070573,-0.048118915,0.38337836,-0.26864123,-0.37701464,0.024430208,-0.07956952,0.30543157,0.19813402,-0.2149004,-0.60401785,0.20345508,-0.2469984,-0.21721575,-0.0710328,-0.47613132,-0.14180584,0.42147583,0.11115125,-0.3417978,-0.18230227,-0.13215698,-0.10916225,-0.37986287,-0.36525938,0.18406573,-0.027682012,-0.053557225,-0.4602098,-0.26526585,-0.28240064,-0.26426485,-0.36618972,0.03285754,-0.035387862,-0.50053865,-0.09283402,0.1858467,0.09351361,-0.3179902,-0.20593458,-0.10423117,-0.25072905,0.047991477,0.23959984,0.09060099,-0.2546363,0.17935564,-0.35135552,0.25841737,0.027441248,0.2867724,0.1974071,0.5922705,0.096563525,0.029011764,-0.19780993,0.21996969,0.55690646,0.33458537,-0.07806639,0.2520786
0.50484556,0.22105134,0.14553057,-0.049437083,0.39780533,-0.2783273,-0.391737,0.024880944,-0.08266963,0.3170385,0.20544106,-0.22341833,-0.6272311,0.2112941,-0.25626278,-0.22604148,-0.07443032,-0.49412498,-0.14729041,0.43797573,0.11457431,-0.35491595,-0.18940574,-0.13708326,-0.11277258,-0.39433715,-0.37871498,0.19023319,-0.028564837,-0.055029824,-0.47816515,-0.2748861,-0.2933063,-0.27424496,-0.38053158,0.03365063,-0.03679142,-0.51964283,-0.0959987,0.19280584,0.09658188,-0.32951334,-0.21296456,-0.10795422,-0.2608635,0.049651068,0.24825853,0.0947728,-0.26388186,0.18568929,-0.36458638,0.26834822,0.028849179,0.29713976,0.20449655,0.6149106,0.10097759,0.029852439,-0.20464702,0.2287601,0.57845604,0.3468261,-0.08116858,0.2619992
0.5074701,0.22195089,0.14659733,-0.05000041,0.39994535,-0.2800801,-0.3935216,0.025297677,-0.083050504,0.31867582,0.2066362,-0.22436017,-0.6303137,0.21232046,-0.2576598,-0.22686414,-0.074393384,-0.49673727,-0.14799334,0.43994597,0.1156493,-0.3566708,-0.19027787,-0.13784906,-0.1136796,-0.3963502,-0.38092715,0.1917149,-0.028814416,-0.055653572,-0.4803529,-0.2765834,-0.29471603,-0.27569893,-0.38223967,0.034099326,-0.03694597,-0.5222764,-0.09671363,0.19386393,0.09737358,-0.3315536,-0.21454464,-0.108655274,-0.2618448,0.050006546,0.24981004,0.09482247,-0.26550484,0.1869392,-0.36654243,0.2696674,0.028777838,0.29899436,0.2058015,0.61800593,0.10104981,0.030164605,-0.20611417,0.22968128,0.5812103,0.34890327,-0.08150596,0.26314643
